2.580691	-1.315633	-0.203832	1.322020	0.366686	-0.423490	-1.150511	0.418364	1.265009	-0.229019	-1.070916	-0.495206	
2.491221	0.664569	-0.306647	1.475804	0.745383	-1.262169	1.086192	-0.825925	1.381095	-0.956393	-1.093670	-0.550544	
2.406124	0.812542	0.537558	0.916205	0.833600	-0.314781	1.197358	-0.799468	1.112945	-0.576405	-1.132618	-0.483485	
2.429034	0.812283	0.575656	0.952125	1.148995	-0.489408	1.207491	-0.359267	1.063663	-0.644446	-1.006090	-0.273233	
2.323496	0.785103	0.559115	2.078638	1.595073	-0.815109	1.234248	-0.252090	1.179470	-1.290281	-0.928362	-0.036077	
0.906010	1.889869	1.706839	0.629352	1.898592	0.663527	4.442653	1.235734	-0.765237	-0.959826	0.355503	-0.166586	
1.200899	1.292844	0.865554	2.075578	2.506024	-0.180298	3.556233	1.259171	0.888605	-1.069214	-0.679019	0.143476	
1.249910	1.219653	0.424054	-0.535985	3.929239	-0.209653	2.261878	2.095665	0.699486	-1.284072	-0.479509	-0.038906	
1.268834	1.099945	0.485053	-0.193656	4.141435	-0.152499	1.896666	2.197766	0.705439	-1.340077	-0.518216	0.008524	
1.447836	1.279805	-0.550441	-0.851936	2.967199	-0.330721	2.943161	2.877826	1.292158	-1.061615	-0.337494	-0.077103	
2.789540	-0.007552	-1.272137	0.996965	1.486083	-1.120540	-0.031629	0.565107	1.571008	0.386117	-0.532216	-0.436229	
2.834693	-0.385480	-1.108861	-0.222322	0.144846	-0.373592	0.362916	-0.348124	1.083024	0.175405	-0.938449	-0.611020	
2.694996	-0.239593	-0.772530	-0.072338	-0.210554	-0.019561	0.846262	-0.428533	1.645867	0.352168	-0.983049	-0.532319	
2.813946	0.528547	-1.096513	0.386563	0.421519	-0.596074	0.420873	0.719922	1.108891	-0.076694	-0.659746	-0.520991	
2.732069	0.924077	-0.721720	0.549707	0.422778	-0.221940	1.215490	-1.071238	0.834795	-0.266846	-0.541639	-0.570046	
2.905774	0.036884	-1.713729	0.961073	1.470496	-2.523478	0.529472	-0.263582	1.338713	-0.250185	-0.580088	-0.220397	
2.351998	0.134447	-0.346962	0.312045	-1.084277	-1.147879	1.733404	-2.162750	2.102687	-0.225360	-1.031566	-0.456812	
2.472290	0.700823	-0.188114	0.420198	-0.697286	-1.527501	1.466398	-1.867189	1.977952	-0.391171	-0.900797	-0.553413	
2.375199	1.019743	-0.291169	-0.270811	-0.784079	-0.336573	2.546828	-2.410073	1.185068	-0.242875	-0.304657	-0.410395	
2.347891	1.188009	-0.468574	-0.583765	-0.104737	-0.602980	2.247942	-1.689046	1.290338	-0.607943	-0.539987	-0.427218	
2.593861	1.018043	-1.374474	1.277492	1.380603	-1.944289	0.931929	-0.829634	1.945561	-0.738186	-0.501907	-0.417960	
2.403918	0.291421	-0.488227	0.468943	-0.887998	-1.037651	1.708823	-1.679243	2.419194	-0.066103	-0.831437	-0.522694	
2.541660	0.747673	-0.182158	0.846444	-0.763405	-1.902097	1.408951	-0.949804	2.383039	-0.089013	-0.673561	-0.550311	
2.428200	1.166907	0.130981	0.480644	-0.792471	-1.535790	1.950021	-1.874728	1.831242	-0.134845	-0.410340	-0.560637	
2.554406	1.779971	-0.037105	0.319034	-0.217109	-1.091875	2.437509	-1.363658	1.428908	-0.288119	-0.133471	-0.480720	
2.692904	0.362936	-2.112425	0.237223	0.855954	-1.200657	0.723351	-0.362827	1.840196	0.044114	-0.340950	-0.438202	
2.701104	0.207422	-1.717704	0.237670	0.496702	-0.827231	0.724518	-0.270408	1.555726	-0.057222	-0.552755	-0.464639	
2.573124	0.742365	-0.775977	0.651900	-0.669112	-1.446462	1.194224	-0.900267	2.367690	0.000854	-0.516861	-0.671731	
2.629370	1.088035	-1.664469	0.199239	0.597590	-1.322996	2.119098	-0.622335	1.897888	-0.556587	-0.070738	-0.303885	
2.553972	0.967703	-1.657413	0.254680	0.450944	-1.229698	1.644831	-0.731605	1.889051	-0.825164	-0.408439	-0.488291	
2.560010	-0.046465	-2.458587	0.605704	0.704214	-0.262462	1.426104	-1.415733	2.041187	0.309613	0.163918	-0.580287	
2.428062	0.442458	-1.124510	0.488670	-0.357438	-0.433852	0.590354	-1.632844	2.158474	0.077281	-0.397067	-0.562564	
2.267793	0.374206	-0.708663	0.438454	-0.733267	-0.598707	1.364361	-2.415721	2.033240	-0.321755	-0.543610	-0.521022	
2.420534	0.709590	-1.349905	-0.227474	-0.384268	-0.627342	1.484024	-1.747490	1.768885	-0.468929	-0.254241	-0.483244	
2.261863	0.684300	-1.353672	-0.334013	-0.869280	-0.979577	1.434190	-1.491224	2.167945	-0.886453	-0.433514	-0.624214	
2.849946	0.319033	-2.173315	0.035771	1.197774	-0.402038	0.440006	-0.040357	1.683900	0.609235	-0.125537	-0.370078	
2.971921	0.400749	-2.354885	0.325987	1.350205	-1.181979	-0.107945	-0.324132	1.451734	0.308426	-0.290112	-0.423635	
2.507035	-0.105734	-0.781917	0.230922	-0.904770	-0.057575	1.519591	-1.179848	1.607735	0.081540	-0.844228	-0.410912	
2.546290	0.368500	-0.672752	0.733269	-1.000679	-0.468049	0.615123	-1.503375	1.416679	0.001207	-0.862051	-0.717758	
2.710072	0.281542	-0.832948	0.686866	-0.675842	-0.610757	0.631176	-1.033225	0.969127	-0.135180	-0.742135	-0.527630	
2.743824	-0.029833	-1.822955	0.603284	0.212841	-1.212090	1.494529	-1.084811	1.895344	0.788656	0.043632	-0.682859	
2.996535	0.027329	-2.131959	0.407380	0.748194	-1.434272	0.702287	-0.981150	1.273022	0.520498	-0.088800	-0.609463	
2.811781	0.470665	-2.187256	-0.076885	1.052733	-0.637732	0.023410	-0.828299	1.294156	0.273451	-0.315706	-0.562223	
2.775114	0.771055	-2.027351	-0.313738	1.320570	-0.212955	-0.757545	0.164695	0.786160	0.170238	-0.592723	-0.530091	
2.781148	1.139607	-2.062041	0.670434	1.667185	-1.588122	-0.115544	-0.022844	1.761876	0.194734	-0.536318	-0.527161	
2.870810	0.431424	-1.432600	0.156906	1.252546	-1.366876	0.744798	-0.668536	1.716385	0.824130	-0.309129	-0.584235	
