1.359790	-0.414586	-1.506696	2.607607	5.085219	2.492273	0.398035	1.537051	1.089285	1.250046	0.148996	0.029438	
1.250591	-0.627901	-1.789457	1.467407	6.130760	3.786007	-0.281478	0.720600	1.639170	0.940118	0.725053	-0.215949	
1.029996	-0.879671	-1.474023	1.813498	6.271566	3.954133	-0.640751	0.536035	1.579255	0.807127	0.929126	-0.139521	
1.055910	-0.496843	-1.753875	2.030269	5.866135	4.812013	-1.063176	0.558363	1.379492	1.030533	1.072760	-0.106979	
1.046444	-0.491424	-1.807754	1.992617	5.533937	5.095706	-1.080081	0.828487	1.365869	0.820148	0.993841	-0.064818	
1.192805	0.030973	0.282242	2.515380	4.429956	2.138940	-0.511346	0.793398	2.594560	0.874978	0.454347	-0.123810	
1.201017	0.459908	-0.191200	3.438084	4.936250	1.787925	-0.526418	0.087433	2.619304	0.895294	0.647192	-0.213349	
1.182028	0.540104	-0.025457	2.819011	5.922637	1.681999	-0.265633	-0.033412	2.749616	0.856284	0.648893	-0.176464	
1.372785	-0.160144	-0.494090	2.102470	5.878861	1.368294	0.045723	0.429461	2.388966	1.238149	0.325985	-0.070167	
1.358149	-0.475751	-0.646504	1.659154	5.803721	1.944366	-0.177931	0.652999	2.738399	1.095168	0.326822	-0.187921	
1.274431	-0.341662	-0.924413	2.166113	5.956180	1.326167	-0.753117	1.107094	2.774021	1.067738	0.395415	-0.237201	
1.112202	-0.705622	-0.436427	1.700118	7.021509	0.716970	-0.193758	1.154028	2.502511	1.183833	0.195167	-0.079546	
1.146320	-0.361970	-1.126601	1.236291	5.989382	1.447063	0.242569	1.569576	2.540948	0.739558	0.261530	-0.325352	
1.179585	-0.545163	-1.060267	1.608869	6.554058	1.433318	-0.873728	1.496725	2.434570	1.129647	0.389340	-0.376437	
1.117505	-0.327357	-1.190145	1.756849	6.767945	1.552294	-0.983451	1.240313	1.984664	1.333868	0.505469	-0.386080	
0.938134	-0.805096	-1.419001	3.618137	4.302054	1.775869	1.659886	0.646700	1.904574	0.389054	0.316152	-0.149298	
1.090882	-0.348026	-1.735110	2.744261	5.769375	2.263732	-0.399515	0.314425	2.749133	0.889340	0.500025	-0.408838	
1.084071	-0.746639	-2.071344	2.732553	6.244654	2.183292	-0.072565	0.622141	2.368797	0.745464	0.299582	-0.263042	
1.220528	-0.375217	-1.929222	2.397561	6.144883	1.949752	-0.114060	0.583262	2.488928	1.074102	0.338853	-0.301869	
1.006016	-0.291277	-1.970378	2.462243	5.652574	2.287855	0.164221	0.426340	2.316683	0.473061	0.361892	-0.373736	
1.045600	-1.342993	-0.764584	2.451670	5.483943	1.967348	0.201260	1.193117	2.340929	0.299168	-0.026530	-0.084113	
0.903976	-0.873731	-1.055081	2.578056	6.166458	1.816346	-0.184031	0.810224	3.076095	0.312260	0.387301	-0.239340	
0.780967	-0.793277	-0.897790	2.313903	5.889011	2.099246	-0.203921	1.041382	2.897580	0.013676	0.532313	-0.298276	
0.650148	-0.760661	-0.961499	2.728386	5.681720	1.633858	0.348795	0.985385	2.510346	0.050733	0.596701	-0.272755	
0.591935	-0.693739	-0.311720	2.857929	5.537965	1.468734	0.121828	0.727861	2.689001	0.238567	0.652143	-0.221764	
1.078347	-0.834171	-1.736107	4.249905	5.270212	1.633415	0.515321	0.081129	2.153014	0.788488	0.346532	-0.120210	
1.157892	-0.541765	-2.134215	2.692310	6.200147	1.954603	-0.059955	0.395138	2.943175	0.858133	0.266579	-0.405103	
1.155620	-0.493890	-1.870502	2.252982	6.222688	2.279190	-0.457904	0.439064	2.898941	0.884898	0.456201	-0.461155	
1.046922	-0.388555	-2.418459	1.927550	6.318347	2.900499	0.170053	0.780538	2.201944	0.574407	0.481465	-0.416817	
1.010063	-0.509128	-2.490375	2.248198	6.336812	2.658353	0.060602	0.800393	2.068222	0.615350	0.313538	-0.359521	
1.194227	0.172627	-0.622058	1.406446	6.536152	2.284555	-0.459960	-0.060152	2.076403	1.051967	0.856547	-0.246008	
1.323808	0.192795	-0.716495	1.414367	6.212513	3.068217	-0.815428	-0.146775	2.012383	1.001913	1.067377	-0.252096	
1.234578	-0.058552	-0.625224	1.387293	6.633981	2.548339	-0.603988	-0.343603	1.702716	1.128678	0.739969	-0.243325	
1.223720	-0.540241	-0.787800	1.711571	5.916163	2.313010	0.046659	-0.074855	1.507445	1.149131	0.408713	-0.174907	
1.409914	-0.179435	-1.773098	0.202830	6.327395	3.295765	0.485389	0.143152	1.776066	0.505523	0.632135	-0.271966	
1.059869	-0.828418	-0.895820	2.238792	5.750387	1.896716	0.905648	-0.029370	1.746601	0.951015	0.249337	-0.051909	
1.138806	-1.001556	-0.549643	2.726419	5.438469	2.022796	1.130753	-0.520199	1.414749	1.252574	0.281670	-0.017282	
1.386039	-0.270647	-0.827779	2.635381	5.867283	1.999768	0.657289	-0.843386	1.589876	1.217442	0.320074	-0.057543	
1.317115	-0.690950	-1.311357	1.868406	5.738711	2.319329	0.882353	-0.035574	1.379906	0.872052	0.197589	-0.057231	
1.475986	-0.280873	-1.608262	0.837685	6.298074	2.777507	0.563667	-0.196260	1.693642	0.935958	0.495875	-0.125245	
1.336805	0.062427	-1.970742	0.829238	6.546961	1.956894	-0.257276	0.918222	2.434448	1.372896	0.528933	-0.590906	
1.586474	-0.188136	-0.832733	1.226050	5.805980	2.267246	-0.505764	0.748726	1.736221	1.374349	0.385488	-0.285167	
1.327010	-0.326283	-1.218321	1.717127	5.127860	2.193616	0.390439	0.224656	2.011361	0.755554	0.219835	-0.267626	
1.644453	-0.563257	-2.026191	1.769295	5.957091	2.235860	0.288026	0.135275	2.019825	1.260175	0.152722	-0.262836	
1.538094	-0.400683	-1.209058	1.841232	5.769835	2.398053	-0.041439	0.210377	1.355925	1.275920	0.220153	-0.204376	
1.620973	0.385595	-0.020918	1.233601	6.490034	1.278120	-1.828644	0.645296	1.720095	1.772154	0.815377	-0.364146	
1.389550	0.330366	-1.036630	0.920306	6.620182	1.091124	-1.229888	0.530395	2.389968	1.651315	0.826039	-0.526719	
1.446584	-0.210593	-0.973204	1.045647	6.298692	1.194264	-1.363601	1.212043	2.361274	1.658706	0.476284	-0.523845	
1.499926	-0.224589	-1.306017	-0.053246	6.446567	1.423534	-0.198464	1.043021	2.542352	1.566702	0.315449	-0.531724	
1.262811	-0.239721	-1.417013	0.603973	6.980751	1.592402	-0.818356	1.196707	2.163386	1.456925	0.572078	-0.625086	
1.298349	0.291610	-1.146428	1.467692	5.824995	1.757834	-1.811601	0.989157	2.327678	1.265081	0.863298	-0.608004	
1.313005	-0.363519	-1.101795	1.162181	6.555025	1.933557	-1.240286	0.950370	2.392530	1.298088	0.609203	-0.538170	
1.285798	-0.798325	-0.975702	1.180317	6.564439	2.054427	-1.259796	1.009716	2.143796	1.003517	0.410889	-0.494534	
